latitude,longitude,zoom,estado
-7.270351,-42.093481,14,Piauí
-7.270351,-41.958346,14,Piauí
-7.270351,-41.823211,14,Piauí
-7.270351,-41.688076,14,Piauí
-7.270351,-41.552941,14,Piauí
-7.270351,-41.417805,14,Piauí
-7.270351,-41.28267,14,Piauí
-7.270351,-41.147535,14,Piauí
-7.270351,-41.0124,14,Piauí
-7.270351,-40.877265,14,Piauí
-7.270351,-40.74213,14,Piauí
-7.270351,-40.606995,14,Piauí
-7.135216,-44.390778,14,Piauí
-7.135216,-44.255643,14,Piauí
-7.135216,-44.120508,14,Piauí
-7.135216,-43.985373,14,Piauí
-7.135216,-43.850238,14,Piauí
-7.135216,-43.715103,14,Piauí
-7.135216,-43.579968,14,Piauí
-7.135216,-43.444832,14,Piauí
-7.135216,-43.309697,14,Piauí
-7.135216,-43.174562,14,Piauí
-7.135216,-43.039427,14,Piauí
-7.135216,-42.904292,14,Piauí
-7.135216,-42.769157,14,Piauí
-7.135216,-42.634022,14,Piauí
-7.135216,-42.498886,14,Piauí
-7.135216,-42.363751,14,Piauí
-7.135216,-42.228616,14,Piauí
-7.135216,-42.093481,14,Piauí
-7.135216,-41.958346,14,Piauí
-7.135216,-41.823211,14,Piauí
-7.135216,-41.688076,14,Piauí
-7.135216,-41.552941,14,Piauí
-7.135216,-41.417805,14,Piauí
-7.135216,-41.28267,14,Piauí
-7.135216,-41.147535,14,Piauí
-7.135216,-41.0124,14,Piauí
-7.135216,-40.877265,14,Piauí
-7.135216,-40.74213,14,Piauí
-7.135216,-40.606995,14,Piauí
-7.000081,-44.120508,14,Piauí
-7.000081,-43.985373,14,Piauí
-7.000081,-43.850238,14,Piauí
-7.000081,-43.715103,14,Piauí
-7.000081,-43.579968,14,Piauí
-7.000081,-43.444832,14,Piauí
-7.000081,-43.309697,14,Piauí
-7.000081,-43.174562,14,Piauí
-7.000081,-43.039427,14,Piauí
-7.000081,-42.904292,14,Piauí
-7.000081,-42.769157,14,Piauí
-7.000081,-42.634022,14,Piauí
-7.000081,-42.498886,14,Piauí
-7.000081,-42.363751,14,Piauí
-7.000081,-42.228616,14,Piauí
-7.000081,-42.093481,14,Piauí
-7.000081,-41.958346,14,Piauí
-7.000081,-41.823211,14,Piauí
-7.000081,-41.688076,14,Piauí
-7.000081,-41.552941,14,Piauí
-7.000081,-41.417805,14,Piauí
-7.000081,-41.28267,14,Piauí
-7.000081,-41.147535,14,Piauí
-7.000081,-41.0124,14,Piauí
-7.000081,-40.877265,14,Piauí
-7.000081,-40.74213,14,Piauí
-7.000081,-40.606995,14,Piauí
-7.000081,-40.471859,14,Piauí
-6.864946,-44.120508,14,Piauí
-6.864946,-43.985373,14,Piauí
-6.864946,-43.850238,14,Piauí
-6.864946,-43.715103,14,Piauí
-6.864946,-43.579968,14,Piauí
-6.864946,-43.444832,14,Piauí
-6.864946,-43.309697,14,Piauí
-6.864946,-43.174562,14,Piauí
-6.864946,-43.039427,14,Piauí
-6.864946,-42.904292,14,Piauí
-6.864946,-42.769157,14,Piauí
-6.864946,-42.634022,14,Piauí
-6.864946,-42.498886,14,Piauí
-6.864946,-42.363751,14,Piauí
-6.864946,-42.228616,14,Piauí
-6.864946,-42.093481,14,Piauí
-6.864946,-41.958346,14,Piauí
-6.864946,-41.823211,14,Piauí
-6.864946,-41.688076,14,Piauí
-6.864946,-41.552941,14,Piauí
-6.864946,-41.417805,14,Piauí
-6.864946,-41.28267,14,Piauí
-6.864946,-41.147535,14,Piauí
-6.864946,-41.0124,14,Piauí
-6.864946,-40.877265,14,Piauí
-6.864946,-40.74213,14,Piauí
-6.864946,-40.606995,14,Piauí
-6.864946,-40.471859,14,Piauí
-6.729811,-43.715103,14,Piauí
-6.729811,-42.904292,14,Piauí
-6.729811,-42.769157,14,Piauí
-6.729811,-42.634022,14,Piauí
-6.729811,-42.498886,14,Piauí
-6.729811,-42.363751,14,Piauí
-6.729811,-42.228616,14,Piauí
-6.729811,-42.093481,14,Piauí
-6.729811,-41.958346,14,Piauí
-6.729811,-41.823211,14,Piauí
-6.729811,-41.688076,14,Piauí
-6.729811,-41.552941,14,Piauí
-6.729811,-41.417805,14,Piauí
-6.729811,-41.28267,14,Piauí
-6.729811,-41.147535,14,Piauí
-6.729811,-41.0124,14,Piauí
-6.729811,-40.877265,14,Piauí
-6.729811,-40.74213,14,Piauí
-6.729811,-40.606995,14,Piauí
-6.594676,-42.904292,14,Piauí
-6.594676,-42.769157,14,Piauí
-6.594676,-42.634022,14,Piauí
-6.594676,-42.498886,14,Piauí
-6.594676,-42.363751,14,Piauí
-6.594676,-42.228616,14,Piauí
-6.594676,-42.093481,14,Piauí
-6.594676,-41.958346,14,Piauí
-6.594676,-41.823211,14,Piauí
-6.594676,-41.688076,14,Piauí
-6.594676,-41.552941,14,Piauí
-6.594676,-41.417805,14,Piauí
-6.594676,-41.28267,14,Piauí
-6.594676,-41.147535,14,Piauí
-6.594676,-41.0124,14,Piauí
-6.594676,-40.877265,14,Piauí
-6.459541,-42.769157,14,Piauí
-6.459541,-42.634022,14,Piauí
-6.459541,-42.498886,14,Piauí
-6.459541,-42.363751,14,Piauí
-6.459541,-42.228616,14,Piauí
-6.459541,-42.093481,14,Piauí
-6.459541,-41.958346,14,Piauí
-6.459541,-41.823211,14,Piauí
-6.459541,-41.688076,14,Piauí
-6.459541,-41.552941,14,Piauí
-6.459541,-41.417805,14,Piauí
-6.459541,-41.28267,14,Piauí
-6.459541,-41.147535,14,Piauí
-6.459541,-41.0124,14,Piauí
-6.459541,-40.877265,14,Piauí
-6.324405,-42.769157,14,Piauí
-6.324405,-42.634022,14,Piauí
-6.324405,-42.498886,14,Piauí
-6.324405,-42.363751,14,Piauí
-6.324405,-42.228616,14,Piauí
-6.324405,-42.093481,14,Piauí
-6.324405,-41.958346,14,Piauí
-6.324405,-41.823211,14,Piauí
-6.324405,-41.688076,14,Piauí
-6.324405,-41.552941,14,Piauí
-6.324405,-41.417805,14,Piauí
-6.324405,-41.28267,14,Piauí
-6.324405,-41.147535,14,Piauí
-6.324405,-41.0124,14,Piauí
-6.324405,-40.877265,14,Piauí
-6.18927,-42.904292,14,Piauí
-6.18927,-42.769157,14,Piauí
-6.18927,-42.634022,14,Piauí
-6.18927,-42.498886,14,Piauí
-6.18927,-42.363751,14,Piauí
-6.18927,-42.228616,14,Piauí
-6.18927,-42.093481,14,Piauí
-6.18927,-41.958346,14,Piauí
-6.18927,-41.823211,14,Piauí
-6.18927,-41.688076,14,Piauí
-6.18927,-41.552941,14,Piauí
-6.18927,-41.417805,14,Piauí
-6.18927,-41.28267,14,Piauí
-6.18927,-41.147535,14,Piauí
-6.18927,-41.0124,14,Piauí
-6.18927,-40.877265,14,Piauí
-6.054135,-43.039427,14,Piauí
-6.054135,-42.904292,14,Piauí
-6.054135,-42.769157,14,Piauí
-6.054135,-42.634022,14,Piauí
-6.054135,-42.498886,14,Piauí
-6.054135,-42.363751,14,Piauí
-6.054135,-42.228616,14,Piauí
-6.054135,-42.093481,14,Piauí
-6.054135,-41.958346,14,Piauí
-6.054135,-41.823211,14,Piauí
-6.054135,-41.688076,14,Piauí
-6.054135,-41.552941,14,Piauí
-6.054135,-41.417805,14,Piauí
-6.054135,-41.28267,14,Piauí
-6.054135,-41.147535,14,Piauí
-6.054135,-41.0124,14,Piauí
-5.919,-43.039427,14,Piauí
-5.919,-42.904292,14,Piauí
-5.919,-42.769157,14,Piauí
-5.919,-42.634022,14,Piauí
-5.919,-42.498886,14,Piauí
-5.919,-42.363751,14,Piauí
-5.919,-42.228616,14,Piauí
-5.919,-42.093481,14,Piauí
-5.919,-41.958346,14,Piauí
-5.919,-41.823211,14,Piauí
-5.919,-41.688076,14,Piauí
-5.919,-41.552941,14,Piauí
-5.919,-41.417805,14,Piauí
-5.919,-41.28267,14,Piauí
-5.919,-41.147535,14,Piauí
-5.919,-41.0124,14,Piauí
-5.783865,-43.039427,14,Piauí
-5.783865,-42.904292,14,Piauí
-5.783865,-42.769157,14,Piauí
-5.783865,-42.634022,14,Piauí
-5.783865,-42.498886,14,Piauí
-5.783865,-42.363751,14,Piauí
-5.783865,-42.228616,14,Piauí
-5.783865,-42.093481,14,Piauí
-5.783865,-41.958346,14,Piauí
-5.783865,-41.823211,14,Piauí
-5.783865,-41.688076,14,Piauí
-5.783865,-41.552941,14,Piauí
-5.783865,-41.417805,14,Piauí
-5.783865,-41.28267,14,Piauí
-5.783865,-41.147535,14,Piauí
-5.783865,-41.0124,14,Piauí
-5.64873,-43.039427,14,Piauí
-5.64873,-42.904292,14,Piauí
-5.64873,-42.769157,14,Piauí
-5.64873,-42.634022,14,Piauí
-5.64873,-42.498886,14,Piauí
-5.64873,-42.363751,14,Piauí
-5.64873,-42.228616,14,Piauí
-5.64873,-42.093481,14,Piauí
-5.64873,-41.958346,14,Piauí
-5.64873,-41.823211,14,Piauí
-5.64873,-41.688076,14,Piauí
-5.64873,-41.552941,14,Piauí
-5.64873,-41.417805,14,Piauí
-5.64873,-41.28267,14,Piauí
-5.64873,-41.147535,14,Piauí
-5.64873,-41.0124,14,Piauí
-5.513595,-42.904292,14,Piauí
-5.513595,-42.769157,14,Piauí
-5.513595,-42.634022,14,Piauí
-5.513595,-42.498886,14,Piauí
-5.513595,-42.363751,14,Piauí
-5.513595,-42.228616,14,Piauí
-5.513595,-42.093481,14,Piauí
-5.513595,-41.958346,14,Piauí
-5.513595,-41.823211,14,Piauí
-5.513595,-41.688076,14,Piauí
-5.513595,-41.552941,14,Piauí
-5.513595,-41.417805,14,Piauí
-5.513595,-41.28267,14,Piauí
-5.513595,-41.147535,14,Piauí
-5.513595,-41.0124,14,Piauí
-5.378459,-42.769157,14,Piauí
-5.378459,-42.634022,14,Piauí
-5.378459,-42.498886,14,Piauí
-5.378459,-42.363751,14,Piauí
-5.378459,-42.228616,14,Piauí
-5.378459,-42.093481,14,Piauí
-5.378459,-41.958346,14,Piauí
-5.378459,-41.823211,14,Piauí
-5.378459,-41.688076,14,Piauí
-5.378459,-41.552941,14,Piauí
-5.378459,-41.417805,14,Piauí
-5.378459,-41.28267,14,Piauí
-5.378459,-41.147535,14,Piauí
-5.378459,-41.0124,14,Piauí
-5.243324,-42.634022,14,Piauí
-5.243324,-42.498886,14,Piauí
-5.243324,-42.363751,14,Piauí
-5.243324,-42.228616,14,Piauí
-5.243324,-42.093481,14,Piauí
-5.243324,-41.958346,14,Piauí
-5.243324,-41.823211,14,Piauí
-5.243324,-41.688076,14,Piauí
-5.243324,-41.552941,14,Piauí
-5.243324,-41.417805,14,Piauí
-5.243324,-41.28267,14,Piauí
-5.243324,-41.147535,14,Piauí
-5.243324,-41.0124,14,Piauí
-5.108189,-42.634022,14,Piauí
-5.108189,-42.498886,14,Piauí
-5.108189,-42.363751,14,Piauí
-5.108189,-42.228616,14,Piauí
-5.108189,-42.093481,14,Piauí
-5.108189,-41.958346,14,Piauí
-5.108189,-41.823211,14,Piauí
-5.108189,-41.688076,14,Piauí
-5.108189,-41.552941,14,Piauí
-5.108189,-41.417805,14,Piauí
-5.108189,-41.28267,14,Piauí
-5.108189,-41.147535,14,Piauí
-4.973054,-42.769157,14,Piauí
-4.973054,-42.634022,14,Piauí
-4.973054,-42.498886,14,Piauí
-4.973054,-42.363751,14,Piauí
-4.973054,-42.228616,14,Piauí
-4.973054,-42.093481,14,Piauí
-4.973054,-41.958346,14,Piauí
-4.973054,-41.823211,14,Piauí
-4.973054,-41.688076,14,Piauí
-4.973054,-41.552941,14,Piauí
-4.973054,-41.417805,14,Piauí
-4.973054,-41.28267,14,Piauí
-4.837919,-42.904292,14,Piauí
-4.837919,-42.769157,14,Piauí
-4.837919,-42.634022,14,Piauí
-4.837919,-42.498886,14,Piauí
-4.837919,-42.363751,14,Piauí
-4.837919,-42.228616,14,Piauí
-4.837919,-42.093481,14,Piauí
-4.837919,-41.958346,14,Piauí
-4.837919,-41.823211,14,Piauí
-4.837919,-41.688076,14,Piauí
-4.837919,-41.552941,14,Piauí
-4.837919,-41.417805,14,Piauí
-4.837919,-41.28267,14,Piauí
-4.702784,-42.904292,14,Piauí
-4.702784,-42.769157,14,Piauí
-4.702784,-42.634022,14,Piauí
-4.702784,-42.498886,14,Piauí
-4.702784,-42.363751,14,Piauí
-4.702784,-42.228616,14,Piauí
-4.702784,-42.093481,14,Piauí
-4.702784,-41.958346,14,Piauí
-4.702784,-41.823211,14,Piauí
-4.702784,-41.688076,14,Piauí
-4.702784,-41.552941,14,Piauí
-4.702784,-41.417805,14,Piauí
-4.702784,-41.28267,14,Piauí
-4.567649,-42.769157,14,Piauí
-4.567649,-42.634022,14,Piauí
-4.567649,-42.498886,14,Piauí
-4.567649,-42.363751,14,Piauí
-4.567649,-42.228616,14,Piauí
-4.567649,-42.093481,14,Piauí
-4.567649,-41.958346,14,Piauí
-4.567649,-41.823211,14,Piauí
-4.567649,-41.688076,14,Piauí
-4.567649,-41.552941,14,Piauí
-4.567649,-41.417805,14,Piauí
-4.567649,-41.28267,14,Piauí
-4.432514,-42.904292,14,Piauí
-4.432514,-42.769157,14,Piauí
-4.432514,-42.634022,14,Piauí
-4.432514,-42.498886,14,Piauí
-4.432514,-42.363751,14,Piauí
-4.432514,-42.228616,14,Piauí
-4.432514,-42.093481,14,Piauí
-4.432514,-41.958346,14,Piauí
-4.432514,-41.823211,14,Piauí
-4.432514,-41.688076,14,Piauí
-4.432514,-41.552941,14,Piauí
-4.432514,-41.417805,14,Piauí
-4.432514,-41.28267,14,Piauí
-4.297378,-42.904292,14,Piauí
-4.297378,-42.769157,14,Piauí
-4.297378,-42.634022,14,Piauí
-4.297378,-42.498886,14,Piauí
-4.297378,-42.363751,14,Piauí
-4.297378,-42.228616,14,Piauí
-4.297378,-42.093481,14,Piauí
-4.297378,-41.958346,14,Piauí
-4.297378,-41.823211,14,Piauí
-4.297378,-41.688076,14,Piauí
-4.297378,-41.552941,14,Piauí
-4.297378,-41.417805,14,Piauí
-4.297378,-41.28267,14,Piauí
-4.297378,-41.147535,14,Piauí
-4.162243,-42.904292,14,Piauí
-4.162243,-42.769157,14,Piauí
-4.162243,-42.634022,14,Piauí
-4.162243,-42.498886,14,Piauí
-4.162243,-42.363751,14,Piauí
-4.162243,-42.228616,14,Piauí
-4.162243,-42.093481,14,Piauí
-4.162243,-41.958346,14,Piauí
-4.162243,-41.823211,14,Piauí
-4.162243,-41.688076,14,Piauí
-4.162243,-41.552941,14,Piauí
-4.162243,-41.417805,14,Piauí
-4.162243,-41.28267,14,Piauí
-4.162243,-41.147535,14,Piauí
-4.027108,-42.769157,14,Piauí
-4.027108,-42.634022,14,Piauí
-4.027108,-42.498886,14,Piauí
-4.027108,-42.363751,14,Piauí
-4.027108,-42.228616,14,Piauí
-4.027108,-42.093481,14,Piauí
-4.027108,-41.958346,14,Piauí
-4.027108,-41.823211,14,Piauí
-4.027108,-41.688076,14,Piauí
-4.027108,-41.552941,14,Piauí
-4.027108,-41.417805,14,Piauí
-4.027108,-41.28267,14,Piauí
-3.891973,-42.634022,14,Piauí
-3.891973,-42.498886,14,Piauí
-3.891973,-42.363751,14,Piauí
-3.891973,-42.228616,14,Piauí
-3.891973,-42.093481,14,Piauí
-3.891973,-41.958346,14,Piauí
-3.891973,-41.823211,14,Piauí
-3.891973,-41.688076,14,Piauí
-3.891973,-41.552941,14,Piauí
-3.891973,-41.417805,14,Piauí
-3.891973,-41.28267,14,Piauí
-3.756838,-42.634022,14,Piauí
-3.756838,-42.498886,14,Piauí
-3.756838,-42.363751,14,Piauí
-3.756838,-42.228616,14,Piauí
-3.756838,-42.093481,14,Piauí
-3.756838,-41.958346,14,Piauí
-3.756838,-41.823211,14,Piauí
-3.756838,-41.688076,14,Piauí
-3.756838,-41.552941,14,Piauí
-3.756838,-41.417805,14,Piauí
-3.756838,-41.28267,14,Piauí
-3.621703,-42.498886,14,Piauí
-3.621703,-42.363751,14,Piauí
-3.621703,-42.228616,14,Piauí
-3.621703,-42.093481,14,Piauí
-3.621703,-41.958346,14,Piauí
-3.621703,-41.823211,14,Piauí
-3.621703,-41.688076,14,Piauí
-3.621703,-41.552941,14,Piauí
-3.621703,-41.417805,14,Piauí
-3.486568,-42.498886,14,Piauí
-3.486568,-42.363751,14,Piauí
-3.486568,-42.228616,14,Piauí
-3.486568,-42.093481,14,Piauí
-3.486568,-41.958346,14,Piauí
-3.486568,-41.823211,14,Piauí
-3.486568,-41.688076,14,Piauí
-3.486568,-41.552941,14,Piauí
-3.486568,-41.417805,14,Piauí
-3.351432,-42.093481,14,Piauí
-3.351432,-41.958346,14,Piauí
-3.351432,-41.823211,14,Piauí
-3.351432,-41.688076,14,Piauí
-3.351432,-41.552941,14,Piauí
-3.351432,-41.417805,14,Piauí
-3.216297,-41.958346,14,Piauí
-3.216297,-41.823211,14,Piauí
-3.216297,-41.688076,14,Piauí
-3.216297,-41.552941,14,Piauí
-3.216297,-41.417805,14,Piauí
-3.081162,-41.823211,14,Piauí
-3.081162,-41.688076,14,Piauí
-3.081162,-41.552941,14,Piauí
-3.081162,-41.417805,14,Piauí
-3.081162,-41.28267,14,Piauí
-2.946027,-41.552941,14,Piauí
-2.946027,-41.417805,14,Piauí
-3.8072,-38.6333,15,Ceará
-3.8072,-38.588255,15,Ceará
-3.8072,-38.54321,15,Ceará
-3.8072,-38.498165,15,Ceará
-3.762155,-38.6333,15,Ceará
-3.762155,-38.588255,15,Ceará
-3.762155,-38.54321,15,Ceará
-3.762155,-38.498165,15,Ceará
-3.71711,-38.6333,15,Ceará
-3.71711,-38.588255,15,Ceará
-3.71711,-38.54321,15,Ceará
-3.71711,-38.498165,15,Ceará
-3.8228,-38.7458,15,Ceará
-3.8228,-38.700755,15,Ceará
-3.8228,-38.65571,15,Ceará
-3.8228,-38.610665,15,Ceará
-3.777755,-38.7458,15,Ceará
-3.777755,-38.700755,15,Ceará
-3.777755,-38.65571,15,Ceará
-3.777755,-38.610665,15,Ceará
-3.73271,-38.7458,15,Ceará
-3.73271,-38.700755,15,Ceará
-3.73271,-38.65571,15,Ceará
-3.73271,-38.610665,15,Ceará
-3.687665,-38.7458,15,Ceará
-3.687665,-38.700755,15,Ceará
-3.687665,-38.65571,15,Ceará
-7.3033,-39.405,15,Ceará
-7.3033,-39.359955,15,Ceará
-7.3033,-39.31491,15,Ceará
-7.3033,-39.269865,15,Ceará
-7.258255,-39.405,15,Ceará
-7.258255,-39.359955,15,Ceará
-7.258255,-39.31491,15,Ceará
-7.258255,-39.269865,15,Ceará
-7.21321,-39.405,15,Ceará
-7.21321,-39.359955,15,Ceará
-7.21321,-39.31491,15,Ceará
-7.21321,-39.269865,15,Ceará
-7.168165,-39.405,15,Ceará
-7.168165,-39.359955,15,Ceará
-7.168165,-39.31491,15,Ceará
-7.168165,-39.269865,15,Ceará
-3.9678,-38.7153,15,Ceará
-3.9678,-38.670255,15,Ceará
-3.9678,-38.62521,15,Ceará
-3.9678,-38.580165,15,Ceará
-3.922755,-38.7153,15,Ceará
-3.922755,-38.670255,15,Ceará
-3.922755,-38.62521,15,Ceará
-3.922755,-38.580165,15,Ceará
-3.87771,-38.7153,15,Ceará
-3.87771,-38.670255,15,Ceará
-3.87771,-38.62521,15,Ceará
-3.87771,-38.580165,15,Ceará
-3.832665,-38.7153,15,Ceará
-3.832665,-38.670255,15,Ceará
-3.832665,-38.62521,15,Ceará
-3.832665,-38.580165,15,Ceará
-3.7791,-40.4382,15,Ceará
-3.7791,-40.393155,15,Ceará
-3.7791,-40.34811,15,Ceará
-3.7791,-40.303065,15,Ceará
-3.734055,-40.4382,15,Ceará
-3.734055,-40.393155,15,Ceará
-3.734055,-40.34811,15,Ceará
-3.734055,-40.303065,15,Ceará
-3.68901,-40.4382,15,Ceará
-3.68901,-40.393155,15,Ceará
-3.68901,-40.34811,15,Ceará
-3.68901,-40.303065,15,Ceará
-3.643965,-40.4382,15,Ceará
-3.643965,-40.393155,15,Ceará
-3.643965,-40.34811,15,Ceará
-3.643965,-40.303065,15,Ceará
-7.722465,-39.117103,14,Ceará
-7.722465,-38.981968,14,Ceará
-7.58733,-39.387373,14,Ceará
-7.58733,-39.252238,14,Ceará
-7.58733,-39.117103,14,Ceará
-7.58733,-38.981968,14,Ceará
-7.58733,-38.846832,14,Ceará
-7.58733,-38.711697,14,Ceará
-7.452195,-39.522508,14,Ceará
-7.452195,-39.387373,14,Ceará
-7.452195,-39.252238,14,Ceará
-7.452195,-39.117103,14,Ceará
-7.452195,-38.981968,14,Ceará
-7.452195,-38.846832,14,Ceará
-7.452195,-38.711697,14,Ceará
-7.317059,-40.468454,14,Ceará
-7.317059,-40.333319,14,Ceará
-7.317059,-40.198184,14,Ceará
-7.317059,-40.063049,14,Ceará
-7.317059,-39.927914,14,Ceará
-7.317059,-39.792778,14,Ceará
-7.317059,-39.657643,14,Ceará
-7.317059,-39.522508,14,Ceará
-7.317059,-39.117103,14,Ceará
-7.317059,-38.981968,14,Ceará
-7.317059,-38.846832,14,Ceará
-7.317059,-38.711697,14,Ceará
-7.317059,-38.576562,14,Ceará
-7.181924,-40.468454,14,Ceará
-7.181924,-40.333319,14,Ceará
-7.181924,-40.198184,14,Ceará
-7.181924,-40.063049,14,Ceará
-7.181924,-39.927914,14,Ceará
-7.181924,-39.792778,14,Ceará
-7.181924,-39.657643,14,Ceará
-7.181924,-39.522508,14,Ceará
-7.181924,-39.117103,14,Ceará
-7.181924,-38.981968,14,Ceará
-7.181924,-38.846832,14,Ceará
-7.181924,-38.711697,14,Ceará
-7.046789,-40.333319,14,Ceará
-7.046789,-40.198184,14,Ceará
-7.046789,-40.063049,14,Ceará
-7.046789,-39.927914,14,Ceará
-7.046789,-39.792778,14,Ceará
-7.046789,-39.657643,14,Ceará
-7.046789,-39.522508,14,Ceará
-7.046789,-39.387373,14,Ceará
-7.046789,-39.252238,14,Ceará
-7.046789,-39.117103,14,Ceará
-7.046789,-38.981968,14,Ceará
-7.046789,-38.846832,14,Ceará
-7.046789,-38.711697,14,Ceará
-6.911654,-40.333319,14,Ceará
-6.911654,-40.198184,14,Ceará
-6.911654,-40.063049,14,Ceará
-6.911654,-39.927914,14,Ceará
-6.911654,-39.792778,14,Ceará
-6.911654,-39.657643,14,Ceará
-6.911654,-39.522508,14,Ceará
-6.911654,-39.387373,14,Ceará
-6.911654,-39.252238,14,Ceará
-6.911654,-39.117103,14,Ceará
-6.911654,-38.981968,14,Ceará
-6.911654,-38.846832,14,Ceará
-6.776519,-40.333319,14,Ceará
-6.776519,-40.198184,14,Ceará
-6.776519,-40.063049,14,Ceará
-6.776519,-39.927914,14,Ceará
-6.776519,-39.792778,14,Ceará
-6.776519,-39.657643,14,Ceará
-6.776519,-39.522508,14,Ceará
-6.776519,-39.387373,14,Ceará
-6.776519,-39.252238,14,Ceará
-6.776519,-39.117103,14,Ceará
-6.776519,-38.981968,14,Ceará
-6.776519,-38.846832,14,Ceará
-6.776519,-38.711697,14,Ceará
-6.641384,-40.603589,14,Ceará
-6.641384,-40.468454,14,Ceará
-6.641384,-40.333319,14,Ceará
-6.641384,-40.198184,14,Ceará
-6.641384,-40.063049,14,Ceará
-6.641384,-39.927914,14,Ceará
-6.641384,-39.792778,14,Ceará
-6.641384,-39.657643,14,Ceará
-6.641384,-39.522508,14,Ceará
-6.641384,-39.387373,14,Ceará
-6.641384,-39.252238,14,Ceará
-6.641384,-39.117103,14,Ceará
-6.641384,-38.981968,14,Ceará
-6.641384,-38.846832,14,Ceará
-6.641384,-38.711697,14,Ceará
-6.506249,-40.738724,14,Ceará
-6.506249,-40.603589,14,Ceará
-6.506249,-40.468454,14,Ceará
-6.506249,-40.333319,14,Ceará
-6.506249,-40.198184,14,Ceará
-6.506249,-40.063049,14,Ceará
-6.506249,-39.927914,14,Ceará
-6.506249,-39.792778,14,Ceará
-6.506249,-39.657643,14,Ceará
-6.506249,-39.522508,14,Ceará
-6.506249,-39.387373,14,Ceará
-6.506249,-39.252238,14,Ceará
-6.506249,-39.117103,14,Ceará
-6.506249,-38.981968,14,Ceará
-6.506249,-38.846832,14,Ceará
-6.506249,-38.711697,14,Ceará
-6.371114,-40.738724,14,Ceará
-6.371114,-40.603589,14,Ceará
-6.371114,-40.468454,14,Ceará
-6.371114,-40.333319,14,Ceará
-6.371114,-40.198184,14,Ceará
-6.371114,-40.063049,14,Ceará
-6.371114,-39.927914,14,Ceará
-6.371114,-39.792778,14,Ceará
-6.371114,-39.657643,14,Ceará
-6.371114,-39.522508,14,Ceará
-6.371114,-39.387373,14,Ceará
-6.371114,-39.252238,14,Ceará
-6.371114,-39.117103,14,Ceará
-6.371114,-38.981968,14,Ceará
-6.371114,-38.846832,14,Ceará
-6.371114,-38.711697,14,Ceará
-6.371114,-38.576562,14,Ceará
-6.235978,-40.738724,14,Ceará
-6.235978,-40.603589,14,Ceará
-6.235978,-40.468454,14,Ceará
-6.235978,-40.333319,14,Ceará
-6.235978,-40.198184,14,Ceará
-6.235978,-40.063049,14,Ceará
-6.235978,-39.927914,14,Ceará
-6.235978,-39.792778,14,Ceará
-6.235978,-39.657643,14,Ceará
-6.235978,-39.522508,14,Ceará
-6.235978,-39.387373,14,Ceará
-6.235978,-39.252238,14,Ceará
-6.235978,-39.117103,14,Ceará
-6.235978,-38.981968,14,Ceará
-6.235978,-38.846832,14,Ceará
-6.235978,-38.711697,14,Ceará
-6.235978,-38.576562,14,Ceará
-6.100843,-40.738724,14,Ceará
-6.100843,-40.603589,14,Ceará
-6.100843,-40.468454,14,Ceará
-6.100843,-40.333319,14,Ceará
-6.100843,-40.198184,14,Ceará
-6.100843,-40.063049,14,Ceará
-6.100843,-39.927914,14,Ceará
-6.100843,-39.792778,14,Ceará
-6.100843,-39.657643,14,Ceará
-6.100843,-39.522508,14,Ceará
-6.100843,-39.387373,14,Ceará
-6.100843,-39.252238,14,Ceará
-6.100843,-39.117103,14,Ceará
-6.100843,-38.981968,14,Ceará
-6.100843,-38.846832,14,Ceará
-6.100843,-38.711697,14,Ceará
-6.100843,-38.576562,14,Ceará
-5.965708,-40.873859,14,Ceará
-5.965708,-40.738724,14,Ceará
-5.965708,-40.603589,14,Ceará
-5.965708,-40.468454,14,Ceará
-5.965708,-40.333319,14,Ceará
-5.965708,-40.198184,14,Ceará
-5.965708,-40.063049,14,Ceará
-5.965708,-39.927914,14,Ceará
-5.965708,-39.792778,14,Ceará
-5.965708,-39.657643,14,Ceará
-5.965708,-39.522508,14,Ceará
-5.965708,-39.387373,14,Ceará
-5.965708,-39.252238,14,Ceará
-5.965708,-39.117103,14,Ceará
-5.965708,-38.981968,14,Ceará
-5.965708,-38.846832,14,Ceará
-5.965708,-38.711697,14,Ceará
-5.965708,-38.576562,14,Ceará
-5.965708,-38.441427,14,Ceará
-5.965708,-38.306292,14,Ceará
-5.830573,-40.873859,14,Ceará
-5.830573,-40.738724,14,Ceará
-5.830573,-40.603589,14,Ceará
-5.830573,-40.468454,14,Ceará
-5.830573,-40.333319,14,Ceará
-5.830573,-40.198184,14,Ceará
-5.830573,-40.063049,14,Ceará
-5.830573,-39.927914,14,Ceará
-5.830573,-39.792778,14,Ceará
-5.830573,-39.657643,14,Ceará
-5.830573,-39.522508,14,Ceará
-5.830573,-39.387373,14,Ceará
-5.830573,-39.252238,14,Ceará
-5.830573,-39.117103,14,Ceará
-5.830573,-38.981968,14,Ceará
-5.830573,-38.846832,14,Ceará
-5.830573,-38.711697,14,Ceará
-5.830573,-38.576562,14,Ceará
-5.830573,-38.441427,14,Ceará
-5.830573,-38.306292,14,Ceará
-5.830573,-38.171157,14,Ceará
-5.695438,-40.873859,14,Ceará
-5.695438,-40.738724,14,Ceará
-5.695438,-40.603589,14,Ceará
-5.695438,-40.468454,14,Ceará
