latitude,longitude,zoom,estado,cidade
-7.137428,-34.907973,17,Paraíba,João Pessoa
-7.137428,-34.898964,17,Paraíba,João Pessoa
-7.137428,-34.889955,17,Paraíba,João Pessoa
-7.137428,-34.880946,17,Paraíba,João Pessoa
-7.137428,-34.871937,17,Paraíba,João Pessoa
-7.137428,-34.862928,17,Paraíba,João Pessoa
-7.137428,-34.853919,17,Paraíba,João Pessoa
-7.137428,-34.84491,17,Paraíba,João Pessoa
-7.137428,-34.835901,17,Paraíba,João Pessoa
-7.137428,-34.826892,17,Paraíba,João Pessoa
-7.137428,-34.817883,17,Paraíba,João Pessoa
-7.137428,-34.808874,17,Paraíba,João Pessoa
-7.137428,-34.799865,17,Paraíba,João Pessoa
-7.137428,-34.790856,17,Paraíba,João Pessoa
-7.137428,-34.781847,17,Paraíba,João Pessoa
-7.137428,-34.772838,17,Paraíba,João Pessoa
-7.137428,-34.763829,17,Paraíba,João Pessoa
-7.128419,-34.935,17,Paraíba,João Pessoa
-7.128419,-34.925991,17,Paraíba,João Pessoa
-7.128419,-34.916982,17,Paraíba,João Pessoa
-7.128419,-34.907973,17,Paraíba,João Pessoa
-7.128419,-34.898964,17,Paraíba,João Pessoa
-7.128419,-34.889955,17,Paraíba,João Pessoa
-7.128419,-34.880946,17,Paraíba,João Pessoa
-7.128419,-34.871937,17,Paraíba,João Pessoa
-7.128419,-34.862928,17,Paraíba,João Pessoa
-7.128419,-34.853919,17,Paraíba,João Pessoa
-7.128419,-34.84491,17,Paraíba,João Pessoa
-7.128419,-34.835901,17,Paraíba,João Pessoa
-7.128419,-34.826892,17,Paraíba,João Pessoa
-7.128419,-34.817883,17,Paraíba,João Pessoa
-7.128419,-34.808874,17,Paraíba,João Pessoa
-7.128419,-34.799865,17,Paraíba,João Pessoa
-7.128419,-34.790856,17,Paraíba,João Pessoa
-7.128419,-34.781847,17,Paraíba,João Pessoa
-7.128419,-34.772838,17,Paraíba,João Pessoa
-7.128419,-34.763829,17,Paraíba,João Pessoa
-7.11941,-34.935,17,Paraíba,João Pessoa
-7.11941,-34.925991,17,Paraíba,João Pessoa
-7.11941,-34.916982,17,Paraíba,João Pessoa
-7.11941,-34.907973,17,Paraíba,João Pessoa
-7.11941,-34.898964,17,Paraíba,João Pessoa
-7.11941,-34.889955,17,Paraíba,João Pessoa
-7.11941,-34.880946,17,Paraíba,João Pessoa
-7.11941,-34.871937,17,Paraíba,João Pessoa
-7.11941,-34.862928,17,Paraíba,João Pessoa
-7.11941,-34.853919,17,Paraíba,João Pessoa
-7.11941,-34.84491,17,Paraíba,João Pessoa
-7.11941,-34.835901,17,Paraíba,João Pessoa
-7.11941,-34.826892,17,Paraíba,João Pessoa
-7.11941,-34.817883,17,Paraíba,João Pessoa
-7.11941,-34.808874,17,Paraíba,João Pessoa
-7.11941,-34.799865,17,Paraíba,João Pessoa
-7.11941,-34.790856,17,Paraíba,João Pessoa
-7.11941,-34.781847,17,Paraíba,João Pessoa
-7.11941,-34.772838,17,Paraíba,João Pessoa
-7.11941,-34.763829,17,Paraíba,João Pessoa
-7.110401,-34.935,17,Paraíba,João Pessoa
-7.110401,-34.925991,17,Paraíba,João Pessoa
-7.110401,-34.916982,17,Paraíba,João Pessoa
-7.110401,-34.907973,17,Paraíba,João Pessoa
-7.110401,-34.898964,17,Paraíba,João Pessoa
-7.110401,-34.889955,17,Paraíba,João Pessoa
-7.110401,-34.880946,17,Paraíba,João Pessoa
-7.110401,-34.871937,17,Paraíba,João Pessoa
-7.110401,-34.862928,17,Paraíba,João Pessoa
-7.110401,-34.853919,17,Paraíba,João Pessoa
-7.110401,-34.84491,17,Paraíba,João Pessoa
-7.110401,-34.835901,17,Paraíba,João Pessoa
-7.110401,-34.826892,17,Paraíba,João Pessoa
-7.110401,-34.817883,17,Paraíba,João Pessoa
-7.110401,-34.808874,17,Paraíba,João Pessoa
-7.110401,-34.799865,17,Paraíba,João Pessoa
-7.110401,-34.790856,17,Paraíba,João Pessoa
-7.110401,-34.781847,17,Paraíba,João Pessoa
-7.110401,-34.772838,17,Paraíba,João Pessoa
-7.110401,-34.763829,17,Paraíba,João Pessoa
-7.101392,-34.935,17,Paraíba,João Pessoa
-7.101392,-34.925991,17,Paraíba,João Pessoa
-7.101392,-34.916982,17,Paraíba,João Pessoa
-7.101392,-34.907973,17,Paraíba,João Pessoa
-7.101392,-34.898964,17,Paraíba,João Pessoa
-7.101392,-34.889955,17,Paraíba,João Pessoa
-7.101392,-34.880946,17,Paraíba,João Pessoa
-7.101392,-34.871937,17,Paraíba,João Pessoa
-7.101392,-34.862928,17,Paraíba,João Pessoa
-7.101392,-34.853919,17,Paraíba,João Pessoa
-7.101392,-34.84491,17,Paraíba,João Pessoa
-7.101392,-34.835901,17,Paraíba,João Pessoa
-7.101392,-34.826892,17,Paraíba,João Pessoa
-7.101392,-34.817883,17,Paraíba,João Pessoa
-7.101392,-34.808874,17,Paraíba,João Pessoa
-7.101392,-34.799865,17,Paraíba,João Pessoa
-7.101392,-34.790856,17,Paraíba,João Pessoa
-7.101392,-34.781847,17,Paraíba,João Pessoa
-7.101392,-34.772838,17,Paraíba,João Pessoa
-7.101392,-34.763829,17,Paraíba,João Pessoa
-7.092383,-34.935,17,Paraíba,João Pessoa
-7.092383,-34.925991,17,Paraíba,João Pessoa
-7.092383,-34.916982,17,Paraíba,João Pessoa
-7.092383,-34.907973,17,Paraíba,João Pessoa
-7.092383,-34.898964,17,Paraíba,João Pessoa
-7.092383,-34.889955,17,Paraíba,João Pessoa
-7.092383,-34.880946,17,Paraíba,João Pessoa
-7.092383,-34.871937,17,Paraíba,João Pessoa
-7.092383,-34.862928,17,Paraíba,João Pessoa
-7.092383,-34.853919,17,Paraíba,João Pessoa
-7.092383,-34.84491,17,Paraíba,João Pessoa
-7.092383,-34.835901,17,Paraíba,João Pessoa
-7.092383,-34.826892,17,Paraíba,João Pessoa
-7.092383,-34.817883,17,Paraíba,João Pessoa
-7.092383,-34.808874,17,Paraíba,João Pessoa
-7.092383,-34.799865,17,Paraíba,João Pessoa
-7.092383,-34.790856,17,Paraíba,João Pessoa
-7.092383,-34.781847,17,Paraíba,João Pessoa
-7.092383,-34.772838,17,Paraíba,João Pessoa
-7.092383,-34.763829,17,Paraíba,João Pessoa
-7.083374,-34.935,17,Paraíba,João Pessoa
-7.083374,-34.925991,17,Paraíba,João Pessoa
-7.083374,-34.916982,17,Paraíba,João Pessoa
-7.083374,-34.907973,17,Paraíba,João Pessoa
-7.083374,-34.898964,17,Paraíba,João Pessoa
-7.083374,-34.889955,17,Paraíba,João Pessoa
-7.083374,-34.880946,17,Paraíba,João Pessoa
-7.083374,-34.871937,17,Paraíba,João Pessoa
-7.083374,-34.862928,17,Paraíba,João Pessoa
-7.083374,-34.853919,17,Paraíba,João Pessoa
-7.083374,-34.84491,17,Paraíba,João Pessoa
-7.083374,-34.835901,17,Paraíba,João Pessoa
-7.083374,-34.826892,17,Paraíba,João Pessoa
-7.083374,-34.817883,17,Paraíba,João Pessoa
-7.083374,-34.808874,17,Paraíba,João Pessoa
-7.083374,-34.799865,17,Paraíba,João Pessoa
-7.083374,-34.790856,17,Paraíba,João Pessoa
-7.083374,-34.781847,17,Paraíba,João Pessoa
-7.083374,-34.772838,17,Paraíba,João Pessoa
-7.083374,-34.763829,17,Paraíba,João Pessoa
-7.074365,-34.935,17,Paraíba,João Pessoa
-7.074365,-34.925991,17,Paraíba,João Pessoa
-7.074365,-34.916982,17,Paraíba,João Pessoa
-7.074365,-34.907973,17,Paraíba,João Pessoa
-7.074365,-34.898964,17,Paraíba,João Pessoa
-7.074365,-34.889955,17,Paraíba,João Pessoa
-7.074365,-34.880946,17,Paraíba,João Pessoa
-7.074365,-34.871937,17,Paraíba,João Pessoa
-7.074365,-34.862928,17,Paraíba,João Pessoa
-7.074365,-34.853919,17,Paraíba,João Pessoa
-7.074365,-34.84491,17,Paraíba,João Pessoa
-7.074365,-34.835901,17,Paraíba,João Pessoa
-7.074365,-34.826892,17,Paraíba,João Pessoa
-7.074365,-34.817883,17,Paraíba,João Pessoa
-7.074365,-34.808874,17,Paraíba,João Pessoa
-7.074365,-34.799865,17,Paraíba,João Pessoa
-7.074365,-34.790856,17,Paraíba,João Pessoa
-7.074365,-34.781847,17,Paraíba,João Pessoa
-7.074365,-34.772838,17,Paraíba,João Pessoa
-7.074365,-34.763829,17,Paraíba,João Pessoa
-7.065356,-34.935,17,Paraíba,João Pessoa
-7.065356,-34.925991,17,Paraíba,João Pessoa
-7.065356,-34.916982,17,Paraíba,João Pessoa
-7.065356,-34.907973,17,Paraíba,João Pessoa
-7.065356,-34.898964,17,Paraíba,João Pessoa
-7.065356,-34.889955,17,Paraíba,João Pessoa
-7.065356,-34.880946,17,Paraíba,João Pessoa
-7.065356,-34.871937,17,Paraíba,João Pessoa
-7.065356,-34.862928,17,Paraíba,João Pessoa
-7.065356,-34.853919,17,Paraíba,João Pessoa
-7.065356,-34.84491,17,Paraíba,João Pessoa
-7.065356,-34.835901,17,Paraíba,João Pessoa
-7.065356,-34.826892,17,Paraíba,João Pessoa
-7.065356,-34.817883,17,Paraíba,João Pessoa
-7.065356,-34.808874,17,Paraíba,João Pessoa
-7.065356,-34.799865,17,Paraíba,João Pessoa
-7.065356,-34.790856,17,Paraíba,João Pessoa
-7.065356,-34.781847,17,Paraíba,João Pessoa
-7.065356,-34.772838,17,Paraíba,João Pessoa
-7.065356,-34.763829,17,Paraíba,João Pessoa
-7.056347,-34.935,17,Paraíba,João Pessoa
-7.056347,-34.925991,17,Paraíba,João Pessoa
-7.056347,-34.916982,17,Paraíba,João Pessoa
-7.056347,-34.907973,17,Paraíba,João Pessoa
-7.056347,-34.898964,17,Paraíba,João Pessoa
-7.056347,-34.889955,17,Paraíba,João Pessoa
-7.056347,-34.880946,17,Paraíba,João Pessoa
-7.056347,-34.871937,17,Paraíba,João Pessoa
-7.056347,-34.862928,17,Paraíba,João Pessoa
-7.056347,-34.853919,17,Paraíba,João Pessoa
-7.056347,-34.84491,17,Paraíba,João Pessoa
-7.056347,-34.835901,17,Paraíba,João Pessoa
-7.056347,-34.826892,17,Paraíba,João Pessoa
-7.056347,-34.817883,17,Paraíba,João Pessoa
-7.056347,-34.808874,17,Paraíba,João Pessoa
-7.056347,-34.799865,17,Paraíba,João Pessoa
-7.056347,-34.790856,17,Paraíba,João Pessoa
-7.056347,-34.781847,17,Paraíba,João Pessoa
-7.056347,-34.772838,17,Paraíba,João Pessoa
-7.056347,-34.763829,17,Paraíba,João Pessoa
-7.047338,-34.935,17,Paraíba,João Pessoa
-7.047338,-34.925991,17,Paraíba,João Pessoa
-7.047338,-34.916982,17,Paraíba,João Pessoa
-7.047338,-34.907973,17,Paraíba,João Pessoa
-7.047338,-34.898964,17,Paraíba,João Pessoa
-7.047338,-34.889955,17,Paraíba,João Pessoa
-7.047338,-34.880946,17,Paraíba,João Pessoa
-7.047338,-34.871937,17,Paraíba,João Pessoa
-7.047338,-34.862928,17,Paraíba,João Pessoa
-7.047338,-34.853919,17,Paraíba,João Pessoa
-7.047338,-34.84491,17,Paraíba,João Pessoa
-7.047338,-34.835901,17,Paraíba,João Pessoa
-7.047338,-34.826892,17,Paraíba,João Pessoa
-7.047338,-34.817883,17,Paraíba,João Pessoa
-7.047338,-34.808874,17,Paraíba,João Pessoa
-7.047338,-34.799865,17,Paraíba,João Pessoa
-7.047338,-34.790856,17,Paraíba,João Pessoa
-7.047338,-34.781847,17,Paraíba,João Pessoa
-7.047338,-34.772838,17,Paraíba,João Pessoa
-7.047338,-34.763829,17,Paraíba,João Pessoa
-7.038329,-34.935,17,Paraíba,João Pessoa
-7.038329,-34.925991,17,Paraíba,João Pessoa
-7.038329,-34.916982,17,Paraíba,João Pessoa
-7.038329,-34.907973,17,Paraíba,João Pessoa
-7.038329,-34.898964,17,Paraíba,João Pessoa
-7.038329,-34.889955,17,Paraíba,João Pessoa
-7.038329,-34.880946,17,Paraíba,João Pessoa
-7.038329,-34.871937,17,Paraíba,João Pessoa
-7.038329,-34.862928,17,Paraíba,João Pessoa
-7.038329,-34.853919,17,Paraíba,João Pessoa
-7.038329,-34.84491,17,Paraíba,João Pessoa
-7.038329,-34.835901,17,Paraíba,João Pessoa
-7.038329,-34.826892,17,Paraíba,João Pessoa
-7.038329,-34.817883,17,Paraíba,João Pessoa
-7.038329,-34.808874,17,Paraíba,João Pessoa
-7.038329,-34.799865,17,Paraíba,João Pessoa
-7.038329,-34.790856,17,Paraíba,João Pessoa
-7.038329,-34.781847,17,Paraíba,João Pessoa
-7.038329,-34.772838,17,Paraíba,João Pessoa
-7.038329,-34.763829,17,Paraíba,João Pessoa
-7.274,-35.9181,16,Paraíba,Campina Grande
-7.274,-35.900082,16,Paraíba,Campina Grande
-7.274,-35.882064,16,Paraíba,Campina Grande
-7.274,-35.864046,16,Paraíba,Campina Grande
-7.274,-35.846028,16,Paraíba,Campina Grande
-7.255982,-35.9181,16,Paraíba,Campina Grande
-7.255982,-35.900082,16,Paraíba,Campina Grande
-7.255982,-35.882064,16,Paraíba,Campina Grande
-7.255982,-35.864046,16,Paraíba,Campina Grande
-7.255982,-35.846028,16,Paraíba,Campina Grande
-7.237964,-35.9181,16,Paraíba,Campina Grande
-7.237964,-35.900082,16,Paraíba,Campina Grande
-7.237964,-35.882064,16,Paraíba,Campina Grande
-7.237964,-35.864046,16,Paraíba,Campina Grande
-7.237964,-35.846028,16,Paraíba,Campina Grande
-7.219946,-35.9181,16,Paraíba,Campina Grande
-7.219946,-35.900082,16,Paraíba,Campina Grande
-7.219946,-35.882064,16,Paraíba,Campina Grande
-7.219946,-35.864046,16,Paraíba,Campina Grande
-7.219946,-35.846028,16,Paraíba,Campina Grande
-7.201928,-35.9181,16,Paraíba,Campina Grande
-7.201928,-35.900082,16,Paraíba,Campina Grande
-7.201928,-35.882064,16,Paraíba,Campina Grande
-7.201928,-35.864046,16,Paraíba,Campina Grande
-7.201928,-35.846028,16,Paraíba,Campina Grande
-8.1376,-34.967,17,Pernambuco,Recife
-8.1376,-34.957991,17,Pernambuco,Recife
-8.1376,-34.948982,17,Pernambuco,Recife
-8.1376,-34.939973,17,Pernambuco,Recife
-8.1376,-34.930964,17,Pernambuco,Recife
-8.1376,-34.921955,17,Pernambuco,Recife
-8.1376,-34.912946,17,Pernambuco,Recife
-8.1376,-34.903937,17,Pernambuco,Recife
-8.1376,-34.894928,17,Pernambuco,Recife
-8.1376,-34.885919,17,Pernambuco,Recife
-8.1376,-34.87691,17,Pernambuco,Recife
-8.1376,-34.867901,17,Pernambuco,Recife
-8.1376,-34.858892,17,Pernambuco,Recife
-8.1376,-34.849883,17,Pernambuco,Recife
-8.1376,-34.840874,17,Pernambuco,Recife
-8.1376,-34.831865,17,Pernambuco,Recife
-8.1376,-34.822856,17,Pernambuco,Recife
-8.1376,-34.813847,17,Pernambuco,Recife
-8.1376,-34.804838,17,Pernambuco,Recife
-8.1376,-34.795829,17,Pernambuco,Recife
-8.128591,-34.967,17,Pernambuco,Recife
-8.128591,-34.957991,17,Pernambuco,Recife
-8.128591,-34.948982,17,Pernambuco,Recife
-8.128591,-34.939973,17,Pernambuco,Recife
-8.128591,-34.930964,17,Pernambuco,Recife
-8.128591,-34.921955,17,Pernambuco,Recife
-8.128591,-34.912946,17,Pernambuco,Recife
-8.128591,-34.903937,17,Pernambuco,Recife
-8.128591,-34.894928,17,Pernambuco,Recife
-8.128591,-34.885919,17,Pernambuco,Recife
-8.128591,-34.87691,17,Pernambuco,Recife
-8.128591,-34.867901,17,Pernambuco,Recife
-8.128591,-34.858892,17,Pernambuco,Recife
-8.128591,-34.849883,17,Pernambuco,Recife
-8.128591,-34.840874,17,Pernambuco,Recife
-8.128591,-34.831865,17,Pernambuco,Recife
-8.128591,-34.822856,17,Pernambuco,Recife
-8.128591,-34.813847,17,Pernambuco,Recife
-8.128591,-34.804838,17,Pernambuco,Recife
-8.128591,-34.795829,17,Pernambuco,Recife
-8.119582,-34.967,17,Pernambuco,Recife
-8.119582,-34.957991,17,Pernambuco,Recife
-8.119582,-34.948982,17,Pernambuco,Recife
-8.119582,-34.939973,17,Pernambuco,Recife
-8.119582,-34.930964,17,Pernambuco,Recife
-8.119582,-34.921955,17,Pernambuco,Recife
-8.119582,-34.912946,17,Pernambuco,Recife
-8.119582,-34.903937,17,Pernambuco,Recife
-8.119582,-34.894928,17,Pernambuco,Recife
-8.119582,-34.885919,17,Pernambuco,Recife
-8.119582,-34.87691,17,Pernambuco,Recife
-8.119582,-34.867901,17,Pernambuco,Recife
-8.119582,-34.858892,17,Pernambuco,Recife
-8.119582,-34.849883,17,Pernambuco,Recife
-8.119582,-34.840874,17,Pernambuco,Recife
-8.119582,-34.831865,17,Pernambuco,Recife
-8.119582,-34.822856,17,Pernambuco,Recife
-8.119582,-34.813847,17,Pernambuco,Recife
-8.119582,-34.804838,17,Pernambuco,Recife
-8.119582,-34.795829,17,Pernambuco,Recife
-8.110573,-34.967,17,Pernambuco,Recife
-8.110573,-34.957991,17,Pernambuco,Recife
-8.110573,-34.948982,17,Pernambuco,Recife
-8.110573,-34.939973,17,Pernambuco,Recife
-8.110573,-34.930964,17,Pernambuco,Recife
-8.110573,-34.921955,17,Pernambuco,Recife
-8.110573,-34.912946,17,Pernambuco,Recife
-8.110573,-34.903937,17,Pernambuco,Recife
-8.110573,-34.894928,17,Pernambuco,Recife
-8.110573,-34.885919,17,Pernambuco,Recife
-8.110573,-34.87691,17,Pernambuco,Recife
-8.110573,-34.867901,17,Pernambuco,Recife
-8.110573,-34.858892,17,Pernambuco,Recife
-8.110573,-34.849883,17,Pernambuco,Recife
-8.110573,-34.840874,17,Pernambuco,Recife
-8.110573,-34.831865,17,Pernambuco,Recife
-8.110573,-34.822856,17,Pernambuco,Recife
-8.110573,-34.813847,17,Pernambuco,Recife
-8.110573,-34.804838,17,Pernambuco,Recife
-8.110573,-34.795829,17,Pernambuco,Recife
-8.101564,-34.967,17,Pernambuco,Recife
-8.101564,-34.957991,17,Pernambuco,Recife
-8.101564,-34.948982,17,Pernambuco,Recife
-8.101564,-34.939973,17,Pernambuco,Recife
-8.101564,-34.930964,17,Pernambuco,Recife
-8.101564,-34.921955,17,Pernambuco,Recife
-8.101564,-34.912946,17,Pernambuco,Recife
-8.101564,-34.903937,17,Pernambuco,Recife
-8.101564,-34.894928,17,Pernambuco,Recife
-8.101564,-34.885919,17,Pernambuco,Recife
-8.101564,-34.87691,17,Pernambuco,Recife
-8.101564,-34.867901,17,Pernambuco,Recife
-8.101564,-34.858892,17,Pernambuco,Recife
-8.101564,-34.849883,17,Pernambuco,Recife
-8.101564,-34.840874,17,Pernambuco,Recife
-8.101564,-34.831865,17,Pernambuco,Recife
-8.101564,-34.822856,17,Pernambuco,Recife
-8.101564,-34.813847,17,Pernambuco,Recife
-8.101564,-34.804838,17,Pernambuco,Recife
-8.101564,-34.795829,17,Pernambuco,Recife
-8.092555,-34.967,17,Pernambuco,Recife
-8.092555,-34.957991,17,Pernambuco,Recife
-8.092555,-34.948982,17,Pernambuco,Recife
-8.092555,-34.939973,17,Pernambuco,Recife
-8.092555,-34.930964,17,Pernambuco,Recife
-8.092555,-34.921955,17,Pernambuco,Recife
-8.092555,-34.912946,17,Pernambuco,Recife
-8.092555,-34.903937,17,Pernambuco,Recife
-8.092555,-34.894928,17,Pernambuco,Recife
-8.092555,-34.885919,17,Pernambuco,Recife
-8.092555,-34.87691,17,Pernambuco,Recife
-8.092555,-34.867901,17,Pernambuco,Recife
-8.092555,-34.858892,17,Pernambuco,Recife
-8.092555,-34.849883,17,Pernambuco,Recife
-8.092555,-34.840874,17,Pernambuco,Recife
-8.092555,-34.831865,17,Pernambuco,Recife
-8.092555,-34.822856,17,Pernambuco,Recife
-8.092555,-34.813847,17,Pernambuco,Recife
-8.092555,-34.804838,17,Pernambuco,Recife
-8.092555,-34.795829,17,Pernambuco,Recife
-8.083546,-34.967,17,Pernambuco,Recife
-8.083546,-34.957991,17,Pernambuco,Recife
-8.083546,-34.948982,17,Pernambuco,Recife
-8.083546,-34.939973,17,Pernambuco,Recife
-8.083546,-34.930964,17,Pernambuco,Recife
-8.083546,-34.921955,17,Pernambuco,Recife
-8.083546,-34.912946,17,Pernambuco,Recife
-8.083546,-34.903937,17,Pernambuco,Recife
-8.083546,-34.894928,17,Pernambuco,Recife
-8.083546,-34.885919,17,Pernambuco,Recife
-8.083546,-34.87691,17,Pernambuco,Recife
-8.083546,-34.867901,17,Pernambuco,Recife
-8.083546,-34.858892,17,Pernambuco,Recife
-8.083546,-34.849883,17,Pernambuco,Recife
-8.083546,-34.840874,17,Pernambuco,Recife
-8.083546,-34.831865,17,Pernambuco,Recife
-8.083546,-34.822856,17,Pernambuco,Recife
-8.083546,-34.813847,17,Pernambuco,Recife
-8.083546,-34.804838,17,Pernambuco,Recife
-8.083546,-34.795829,17,Pernambuco,Recife
-8.074537,-34.967,17,Pernambuco,Recife
-8.074537,-34.957991,17,Pernambuco,Recife
-8.074537,-34.948982,17,Pernambuco,Recife
-8.074537,-34.939973,17,Pernambuco,Recife
-8.074537,-34.930964,17,Pernambuco,Recife
-8.074537,-34.921955,17,Pernambuco,Recife
-8.074537,-34.912946,17,Pernambuco,Recife
-8.074537,-34.903937,17,Pernambuco,Recife
-8.074537,-34.894928,17,Pernambuco,Recife
-8.074537,-34.885919,17,Pernambuco,Recife
-8.074537,-34.87691,17,Pernambuco,Recife
-8.074537,-34.867901,17,Pernambuco,Recife
-8.074537,-34.858892,17,Pernambuco,Recife
-8.074537,-34.849883,17,Pernambuco,Recife
-8.074537,-34.840874,17,Pernambuco,Recife
-8.074537,-34.831865,17,Pernambuco,Recife
-8.074537,-34.822856,17,Pernambuco,Recife
-8.074537,-34.813847,17,Pernambuco,Recife
-8.074537,-34.804838,17,Pernambuco,Recife
-8.074537,-34.795829,17,Pernambuco,Recife
-8.065528,-34.967,17,Pernambuco,Recife
-8.065528,-34.957991,17,Pernambuco,Recife
-8.065528,-34.948982,17,Pernambuco,Recife
-8.065528,-34.939973,17,Pernambuco,Recife
-8.065528,-34.930964,17,Pernambuco,Recife
-8.065528,-34.921955,17,Pernambuco,Recife
-8.065528,-34.912946,17,Pernambuco,Recife
-8.065528,-34.903937,17,Pernambuco,Recife
-8.065528,-34.894928,17,Pernambuco,Recife
-8.065528,-34.885919,17,Pernambuco,Recife
-8.065528,-34.87691,17,Pernambuco,Recife
-8.065528,-34.867901,17,Pernambuco,Recife
-8.065528,-34.858892,17,Pernambuco,Recife
-8.065528,-34.849883,17,Pernambuco,Recife
-8.065528,-34.840874,17,Pernambuco,Recife
-8.065528,-34.831865,17,Pernambuco,Recife
-8.065528,-34.822856,17,Pernambuco,Recife
-8.065528,-34.813847,17,Pernambuco,Recife
-8.065528,-34.804838,17,Pernambuco,Recife
-8.065528,-34.795829,17,Pernambuco,Recife
-8.056519,-34.967,17,Pernambuco,Recife
-8.056519,-34.957991,17,Pernambuco,Recife
-8.056519,-34.948982,17,Pernambuco,Recife
-8.056519,-34.939973,17,Pernambuco,Recife
-8.056519,-34.930964,17,Pernambuco,Recife
-8.056519,-34.921955,17,Pernambuco,Recife
-8.056519,-34.912946,17,Pernambuco,Recife
-8.056519,-34.903937,17,Pernambuco,Recife
-8.056519,-34.894928,17,Pernambuco,Recife
-8.056519,-34.885919,17,Pernambuco,Recife
-8.056519,-34.87691,17,Pernambuco,Recife
-8.056519,-34.867901,17,Pernambuco,Recife
-8.056519,-34.858892,17,Pernambuco,Recife
-8.056519,-34.849883,17,Pernambuco,Recife
-8.056519,-34.840874,17,Pernambuco,Recife
-8.056519,-34.831865,17,Pernambuco,Recife
-8.056519,-34.822856,17,Pernambuco,Recife
-8.056519,-34.813847,17,Pernambuco,Recife
-8.056519,-34.804838,17,Pernambuco,Recife
-8.056519,-34.795829,17,Pernambuco,Recife
-8.04751,-34.967,17,Pernambuco,Recife
-8.04751,-34.957991,17,Pernambuco,Recife
-8.04751,-34.948982,17,Pernambuco,Recife
-8.04751,-34.939973,17,Pernambuco,Recife
-8.04751,-34.930964,17,Pernambuco,Recife
-8.04751,-34.921955,17,Pernambuco,Recife
-8.04751,-34.912946,17,Pernambuco,Recife
-8.04751,-34.903937,17,Pernambuco,Recife
-8.04751,-34.894928,17,Pernambuco,Recife
-8.04751,-34.885919,17,Pernambuco,Recife
-8.04751,-34.87691,17,Pernambuco,Recife
-8.04751,-34.867901,17,Pernambuco,Recife
-8.04751,-34.858892,17,Pernambuco,Recife
-8.04751,-34.849883,17,Pernambuco,Recife
-8.04751,-34.840874,17,Pernambuco,Recife
-8.04751,-34.831865,17,Pernambuco,Recife
-8.04751,-34.822856,17,Pernambuco,Recife
-8.04751,-34.813847,17,Pernambuco,Recife
-8.04751,-34.804838,17,Pernambuco,Recife
-8.04751,-34.795829,17,Pernambuco,Recife
-8.038501,-34.967,17,Pernambuco,Recife
-8.038501,-34.957991,17,Pernambuco,Recife
-8.038501,-34.948982,17,Pernambuco,Recife
-8.038501,-34.939973,17,Pernambuco,Recife
-8.038501,-34.930964,17,Pernambuco,Recife
-8.038501,-34.921955,17,Pernambuco,Recife
-8.038501,-34.912946,17,Pernambuco,Recife
-8.038501,-34.903937,17,Pernambuco,Recife
-8.038501,-34.894928,17,Pernambuco,Recife
-8.038501,-34.885919,17,Pernambuco,Recife
-8.038501,-34.87691,17,Pernambuco,Recife
-8.038501,-34.867901,17,Pernambuco,Recife
-8.038501,-34.858892,17,Pernambuco,Recife
-8.038501,-34.849883,17,Pernambuco,Recife
-8.038501,-34.840874,17,Pernambuco,Recife
-8.038501,-34.831865,17,Pernambuco,Recife
-8.038501,-34.822856,17,Pernambuco,Recife
-8.038501,-34.813847,17,Pernambuco,Recife
-8.038501,-34.804838,17,Pernambuco,Recife
-8.038501,-34.795829,17,Pernambuco,Recife
-8.029492,-34.967,17,Pernambuco,Recife
-8.029492,-34.957991,17,Pernambuco,Recife
-8.029492,-34.948982,17,Pernambuco,Recife
-8.029492,-34.939973,17,Pernambuco,Recife
-8.029492,-34.930964,17,Pernambuco,Recife
-8.029492,-34.921955,17,Pernambuco,Recife
-8.029492,-34.912946,17,Pernambuco,Recife
-8.029492,-34.903937,17,Pernambuco,Recife
-8.029492,-34.894928,17,Pernambuco,Recife
-8.029492,-34.885919,17,Pernambuco,Recife
-8.029492,-34.87691,17,Pernambuco,Recife
-8.029492,-34.867901,17,Pernambuco,Recife
-8.029492,-34.858892,17,Pernambuco,Recife
-8.029492,-34.849883,17,Pernambuco,Recife
-8.029492,-34.840874,17,Pernambuco,Recife
-8.029492,-34.831865,17,Pernambuco,Recife
-8.029492,-34.822856,17,Pernambuco,Recife
-8.029492,-34.813847,17,Pernambuco,Recife
-8.029492,-34.804838,17,Pernambuco,Recife
-8.029492,-34.795829,17,Pernambuco,Recife
-8.020483,-34.967,17,Pernambuco,Recife
-8.020483,-34.957991,17,Pernambuco,Recife
-8.020483,-34.948982,17,Pernambuco,Recife
-8.020483,-34.939973,17,Pernambuco,Recife
-8.020483,-34.930964,17,Pernambuco,Recife
-8.020483,-34.921955,17,Pernambuco,Recife
-8.020483,-34.912946,17,Pernambuco,Recife
-8.020483,-34.903937,17,Pernambuco,Recife
-8.020483,-34.894928,17,Pernambuco,Recife
-8.020483,-34.885919,17,Pernambuco,Recife
-8.020483,-34.87691,17,Pernambuco,Recife
-8.020483,-34.867901,17,Pernambuco,Recife
-8.020483,-34.858892,17,Pernambuco,Recife
-8.020483,-34.849883,17,Pernambuco,Recife
-8.020483,-34.840874,17,Pernambuco,Recife
-8.020483,-34.831865,17,Pernambuco,Recife
-8.020483,-34.822856,17,Pernambuco,Recife
